"행정구역별(읍면동)","항목","단위","2015 년","2016 년","2017 년","2018 년",
"남구","내국인-남자","명","171321","169491","166965","163780",
"남구","내국인-여자","명","163059","161897","159746","156985",
"남구","외국인-계","명","6983","6808","6406","6796",
"남구","외국인-남자","명","3891","3710","3384","3570",
"남구","외국인-여자","명","3092","3098","3022","3226",
"남구","가구-계","가구","131299","130859","130563","130277",
"남구","일반가구","가구","128749","128351","128116","128089",
"남구","집단가구","가구","72","52","67","70",
"남구","외국인가구","가구","2478","2456","2380","2118",
"남구","주택-계","호","104365","104428","106009","107471",
"남구","단독주택","호","14556","14460","14303","14134",
"남구","아파트","호","77020","77260","78881","80444",
"남구","연립주택","호","2304","2249","2229","2234",
"남구","다세대주택","호","8257","8289","8326","8374",
"남구","비거주용 건물내 주택","호","2228","2170","2270","2285",
"남구","주택이외의 거처","호","2727","3598","4309","4626",
"동구","총인구","명","176861","176574","172306","166992",
"동구","남자","명","95586","94898","91965","88798",
"동구","여자","명","81275","81676","80341","78194",
"동구","내국인-계","명","170696","171141","167765","162639",
"동구","내국인-남자","명","91123","91141","88950","85926",
"동구","내국인-여자","명","79573","80000","78815","76713",
"동구","외국인-계","명","6165","5433","4541","4353",
"동구","외국인-남자","명","4463","3757","3015","2872",
"동구","외국인-여자","명","1702","1676","1526","1481",
"동구","가구-계","가구","65660","65439","64353","62992",
"동구","일반가구","가구","63498","63744","62863","61714",
"동구","집단가구","가구","38","26","27","28",
"동구","외국인가구","가구","2124","1669","1463","1250",
"동구","주택-계","호","53323","53352","53365","53500",
"동구","단독주택","호","8023","8039","7996","7948",
"동구","아파트","호","39069","39064","39069","39232",
"동구","연립주택","호","1389","1395","1410","1418",
"동구","다세대주택","호","4025","4030","4051","4058",
"동구","비거주용 건물내 주택","호","817","824","839","844",
"동구","주택이외의 거처","호","862","885","962","967",
"북구","총인구","명","188664","192203","196147","203675",
"북구","남자","명","98305","100251","102170","105962",
"북구","여자","명","90359","91952","93977","97713",
"북구","내국인-계","명","185605","189126","193068","200505",
"북구","내국인-남자","명","96253","98258","100231","104011",
"북구","내국인-여자","명","89352","90868","92837","96494",
"북구","외국인-계","명","3059","3077","3079","3170",
"북구","외국인-남자","명","2052","1993","1939","1951",
"북구","외국인-여자","명","1007","1084","1140","1219",
"북구","가구-계","가구","64931","66813","69101","72479",
"북구","일반가구","가구","64037","65921","68210","71603",
"북구","집단가구","가구","23","22","22","28",
"북구","외국인가구","가구","871","870","869","848",
"북구","주택-계","호","57734","60257","64060","67954",
"북구","단독주택","호","7242","7406","7758","7411",
"북구","아파트","호","47808","50133","53527","57704",
"북구","연립주택","호","420","444","458","487",
"북구","다세대주택","호","1689","1697","1715","1764",
"북구","비거주용 건물내 주택","호","575","577","602","588",
"북구","주택이외의 거처","호","677","819","868","848",
"울주군","총인구","명","222739","222106","222164","224834",
"울주군","남자","명","116854","116425","116632","118166",
"울주군","여자","명","105885","105681","105532","106668",
"울주군","내국인-계","명","212001","211591","212496","214978",
"울주군","내국인-남자","명","109330","109109","109922","111335",
"울주군","내국인-여자","명","102671","102482","102574","103643",
"울주군","외국인-계","명","10738","10515","9668","9856",
"울주군","외국인-남자","명","7524","7316","6710","6831",
"울주군","외국인-여자","명","3214","3199","2958","3025",
"울주군","가구-계","가구","81856","82182","83392","85362",
"울주군","일반가구","가구","78055","78667","80213","82278",
"울주군","집단가구","가구","76","77","83","93",
"울주군","외국인가구","가구","3725","3438","3096","2991",
"울주군","주택-계","호","73181","73606","76554","79306",
"울주군","단독주택","호","20904","21090","21527","21667",
"울주군","아파트","호","45504","45656","47595","50245",
"울주군","연립주택","호","1606","1600","2004","2006",
"울주군","다세대주택","호","3833","3953","4030","4039",
"울주군","비거주용 건물내 주택","호","1334","1307","1398","1349",
"울주군","주택이외의 거처","호","1831","2418","2383","2470",
"세종특별자치시","총인구","명","204088","242507","276589","312374",
"세종특별자치시","남자","명","103210","122648","139347","157289",
"세종특별자치시","여자","명","100878","119859","137242","155085",
"세종특별자치시","내국인-계","명","199617","237672","271299","305888",
"세종특별자치시","내국인-남자","명","100455","119765","136217","153402",
"세종특별자치시","내국인-여자","명","99162","117907","135082","152486",
"세종특별자치시","외국인-계","명","4471","4835","5290","6486",
"세종특별자치시","외국인-남자","명","2755","2883","3130","3887",
"세종특별자치시","외국인-여자","명","1716","1952","2160","2599",
"세종특별자치시","가구-계","가구","76419","91854","105932","120629",
"세종특별자치시","일반가구","가구","75219","90413","104325","119029",
"세종특별자치시","집단가구","가구","65","67","89","102",
"세종특별자치시","외국인가구","가구","1135","1374","1518","1498",
"세종특별자치시","주택-계","호","81130","86607","104448","118959",
"세종특별자치시","단독주택","호","15696","15688","15990","16099",
"세종특별자치시","아파트","호","62274","67773","85256","99512",
"세종특별자치시","연립주택","호","997","997","1006","1113",
"세종특별자치시","다세대주택","호","1499","1499","1506","1531",
"세종특별자치시","비거주용 건물내 주택","호","664","650","690","704",
"세종특별자치시","주택이외의 거처","호","2112","2662","2999","2983",
"읍부","총인구","명","52834","54123","52007","50660",
"읍부","남자","명","27591","28452","27176","26604",
"읍부","여자","명","25243","25671","24831","24056",
"읍부","내국인-계","명","51700","52816","50447","48780",
"읍부","내국인-남자","명","27020","27792","26359","25577",
"읍부","내국인-여자","명","24680","25024","24088","23203",
"읍부","외국인-계","명","1134","1307","1560","1880",
"읍부","외국인-남자","명","571","660","817","1027",
"읍부","외국인-여자","명","563","647","743","853",
"읍부","가구-계","가구","20912","22154","20862","20515",
"읍부","일반가구","가구","20484","21643","20225","19889",
"읍부","집단가구","가구","12","23","30","31",
"읍부","외국인가구","가구","416","488","607","595",
"읍부","주택-계","호","16100","15963","16099","16103",
"읍부","단독주택","호","3065","3016","2994","2968",
"읍부","아파트","호","11062","10988","11110","11135",
"읍부","연립주택","호","730","730","739","739",
"읍부","다세대주택","호","882","882","889","890",
"읍부","비거주용 건물내 주택","호","361","347","367","371",
"읍부","주택이외의 거처","호","352","376","337","363",
"면부","총인구","명","50155","52410","52757","52239",
"면부","남자","명","26356","27978","28445","28344",
"면부","여자","명","23799","24432","24312","23895",
"면부","내국인-계","명","47636","49776","50064","48999",
"면부","내국인-남자","명","24626","26177","26587","26056",
"면부","내국인-여자","명","23010","23599","23477","22943",
"면부","외국인-계","명","2519","2634","2693","3240",
"면부","외국인-남자","명","1730","1801","1858","2288",
"면부","외국인-여자","명","789","833","835","952",
"면부","가구-계","가구","20363","22589","23969","24259",
"면부","일반가구","가구","19816","21902","23249","23571",
"면부","집단가구","가구","47","38","54","65",
"면부","외국인가구","가구","500","649","666","623",
"면부","주택-계","호","18555","18410","18684","18784",
"면부","단독주택","호","12575","12569","12830","12891",
